1OQE_L	1OQE_L
6Y2X_B	6Y2X_B
2PYQ_B	2PYQ_B
4LYL_A	4LYL_A
4LYL_A	1UGH_I
1KEW_A	1KEW_A
6B12_B	6B12_B
4C9B_B	4C9B_B
2QEJ_C	2QEJ_C
2QEJ_C	2QEJ_D
4XB6_H	4XB6_H
1FXO_G	1FXO_G
3QT2_A	3QT2_A
6ONO_C	6ONO_C
5ET1_B	5ET1_B
6Z3P_C	6Z3P_C
6Z3P_C	6Z3Q_C
6Z3P_C	5ZUF_C
2OIN_A	2OIN_A
1RVJ_H	1RVJ_H
2H1T_B	2H1T_B
2V9M_A	2V9M_A
1CG5_B	1CG5_B
1CG5_B	1JEB_D
1CG5_B	1CH4_C
1CG5_B	1CH4_B
1CG5_B	1CH4_D
1CG5_B	1JEB_B
1CG5_B	5JDO_F
1CG5_B	5JDO_D
1CG5_B	1CH4_A
4EBG_A	4EBG_A
1OUW_C	1OUW_C
3QQ8_B	3QQ8_B
6CO2_C	6CO2_C
1P27_B	1P27_B
1P27_B	1P27_D
4OMF_B	4OMF_B
3LH2_I	3LH2_I
2CXI_B	2CXI_B
6BX5_A	6BX5_A
4ZI3_D	4ZI3_D
2FIP_A	2FIP_A
6OTC_A	6OTC_A
6OTC_A	3FKE_A
1E3U_A	1E3U_A
1E3U_A	1E3U_B
2VH3_A	2VH3_A
6XZF_A	6XZF_A
6XZF_A	3OGO_B
6XZF_A	7E53_A
6XZF_A	4XVP_A
4EIZ_A	4EIZ_A
4C1N_B	4C1N_B
4ETP_B	4ETP_B
2W56_A	2W56_A
3OMD_B	3OMD_B
1FC2_C	1FC2_C
1FC2_C	1LP1_B
1FC2_C	1DEE_H
1FC2_C	5DJU_A
1FC2_C	1LP1_A
3CY4_A	3CY4_A
3ZRZ_A	3ZRZ_A
6QFC_A	6QFC_A
6QFC_A	5MES_A
6QFC_A	6QB6_A
5UK5_B	5UK5_B
1NSN_S	1NSN_S
5CZF_B	5CZF_B
5W82_C	5W82_C
1TBA_A	1TBA_A
5TVQ_A	5TVQ_A
4GOQ_B	4GOQ_B
2BO9_B	2BO9_B
2X5H_C	2X5H_C
1T9I_B	1T9I_B
3NVN_A	3NVN_A
1KOP_A	1KOP_A
3SYN_B	3SYN_B
5SXP_F	5SXP_F
1WVE_D	1WVE_D
3KEF_B	3KEF_B
1ZHH_B	1ZHH_B
6MLK_A	6MLK_A
3O5T_A	3O5T_A
4ADN_B	4ADN_B
3MSU_B	3MSU_B
4JW3_C	4JW3_C
1DCI_C	1DCI_C
2PCB_A	2PCB_A
1O0S_A	1O0S_A
6XB3_H	6XB3_H
5EB1_A	5EB1_A
1U8V_C	1U8V_C
1M5Q_I	1M5Q_I
3IT4_C	3IT4_C
5TGH_A	5TGH_A
4WRP_A	4WRP_A
5E7F_H	5E7F_H
5E7F_H	5E7F_I
2WD5_B	2WD5_B
3QML_C	3QML_C
3QML_C	3QML_D
6AVJ_B	6AVJ_B
2HU9_A	2HU9_A
3NR1_A	3NR1_A
4X33_A	4X33_A
3SKJ_E	3SKJ_E
3SKJ_E	2WO3_A
3SKJ_E	1KGY_A
3SKJ_E	1KGY_B
5BXQ_E	5BXQ_E
5BXQ_E	3GJ8_A
5BXQ_E	1K5D_A
5BXQ_E	5BXQ_C
5BXQ_E	1I2M_A
5BXQ_E	5BXQ_D
2GEC_A	2GEC_A
4DVG_B	4DVG_B
5WS1_A	5WS1_A
2BVO_C	2BVO_C
1DP5_B	1DP5_B
1TA3_B	1TA3_B
3INO_A	3INO_A
6MHR_C	6MHR_C
6FG8_A	6FG8_A
3HDJ_B	3HDJ_B
2FP1_A	2FP1_A
2OYA_B	2OYA_B
3HO6_A	3HO6_A
3VZA_E	3VZA_E
1TA3_A	1TA3_A
1KXT_A	1KXT_A
4XKH_B	4XKH_B
1XD3_A	1XD3_A
2GC4_L	2GC4_L
1EWY_C	1EWY_C
1VDK_B	1VDK_B
1ZOS_C	1ZOS_C
5J2L_B	5J2L_B
5F5O_B	5F5O_B
1DJ0_B	1DJ0_B
1VZY_B	1VZY_B
4K2M_A	4K2M_A
3RKD_B	3RKD_B
2PMS_C	2PMS_C
2PMS_C	1BP5_A
4J8C_A	4J8C_A
3MCB_B	3MCB_B
7P46_A	7P46_A
3F4Y_D	3F4Y_D
3F4Y_D	3F4Y_E
3F4Y_D	3F4Y_F
2OV9_C	2OV9_C
5BS1_B	5BS1_B
5JA5_A	5JA5_A
5JDO_C	5JDO_C
5JDO_C	5JDO_E
5JDO_C	3IA3_B
5JDO_C	1JEB_C
5JDO_C	1JEB_A
4DOK_A	4DOK_A
4NSO_A	4NSO_A
3RV1_A	3RV1_A
1D3Y_B	1D3Y_B
5OPZ_A	5OPZ_A
1PK1_B	1PK1_B
3IA3_A	3IA3_A
4YN0_B	4YN0_B
3QHT_B	3QHT_B
3QHT_B	3QWQ_B
3QHT_B	3RZW_A
3QHT_B	3K2M_D
3QHT_B	5J7C_B
3QHT_B	6BX5_B
3QHT_B	3UYO_D
3VC8_B	3VC8_B
2G98_A	2G98_A
2G98_A	1ELP_B
3CQX_A	3CQX_A
3CQX_A	3CQX_B
3CQX_A	3QML_A
6YIO_B	6YIO_B
1WYI_B	1WYI_B
1WYI_B	8TIM_A
1WYI_B	1WYI_A
4H2W_A	4H2W_A
4H2W_A	4H2W_B
2AW2_B	2AW2_B
2WCU_A	2WCU_A
1PBY_C	1PBY_C
1OQE_D	1OQE_D
1OQE_D	1OQE_C
1OQE_D	1OQE_H
1OQE_D	1OQE_G
1OQE_D	1OQE_E
1OQE_D	1OQE_F
1OQE_D	1OQE_B
1OQE_D	1OQE_J
1OQE_D	1OQE_I
1OQE_D	1OQE_A
1CA0_C	1CA0_C
1CA0_C	1ACB_E
1CA0_C	1MTN_C
1CA0_C	1CBW_C
1CA0_C	1CHO_G
1ACB_I	1ACB_I
1ACB_I	2TEC_I
1ACB_I	1CSE_E
1ACB_I	2SNI_I
5YIR_A	5YIR_A
5YIR_A	5CX3_B
5YIR_A	5W9A_C
5YIR_A	5W9A_B
5YIR_A	5CX3_A
5F5O_A	5F5O_A
3FM2_A	3FM2_A
2XU8_B	2XU8_B
4CJ2_B	4CJ2_B
2V9T_B	2V9T_B
2BTI_A	2BTI_A
2PA6_B	2PA6_B
5WQL_E	5WQL_E
1CA0_B	1CA0_B
1CA0_B	1CBW_F
1CA0_B	1CHO_F
1CA0_B	1MTN_B
1CA0_B	1CBW_B
2NNU_A	2NNU_A
1CGI_I	1CGI_I
1AKJ_C	1AKJ_C
1RVJ_L	1RVJ_L
5UZU_B	5UZU_B
2V3B_A	2V3B_A
3T0Y_A	3T0Y_A
3T0Y_A	3T0Y_C
4FC2_B	4FC2_B
4N7V_B	4N7V_B
4N7V_B	4N7V_A
2FEF_B	2FEF_B
5UPK_A	5UPK_A
7S11_F	7S11_F
6O6Y_A	6O6Y_A
6BWQ_B	6BWQ_B
3H8T_A	3H8T_A
6VN0_K	6VN0_K
1RLB_F	1RLB_F
1RLB_F	1RLB_E
2P9X_D	2P9X_D
4AOQ_F	4AOQ_F
3K1R_B	3K1R_B
5LPA_A	5LPA_A
1FFW_A	1FFW_A
6U12_A	6U12_A
5KLH_A	5KLH_A
1XTY_B	1XTY_B
2VXT_I	2VXT_I
6DNQ_B	6DNQ_B
6DNQ_B	6DNQ_C
1QA9_A	1QA9_A
1T63_B	1T63_B
3HUG_D	3HUG_D
3HUG_D	3HUG_B
4KT5_C	4KT5_C
6HER_A	6HER_A
6HER_A	6SV2_A
6HER_A	6HHD_C
6HER_A	3O79_A
6HER_A	2W9E_A
2I7C_C	2I7C_C
3DGC_L	3DGC_L
2FB5_A	2FB5_A
5OP0_B	5OP0_B
2V6A_O	2V6A_O
3H6G_A	3H6G_A
3H6G_A	3H6G_B
4LYL_B	4LYL_B
4LYL_B	1UGH_E
5EB1_B	5EB1_B
3H8D_A	3H8D_A
3H8D_A	6J56_A
3H8D_A	3H8D_B
2IA1_A	2IA1_A
4LLO_B	4LLO_B
4RSW_B	4RSW_B
3F1P_B	3F1P_B
3F1P_B	3F1P_A
5MJY_A	5MJY_A
5MJY_A	5MJY_B
3KZ5_E	3KZ5_E
4KT5_B	4KT5_B
4KT5_B	4KT5_A
1AKJ_E	1AKJ_E
1AKJ_E	1AKJ_D
3SFV_B	3SFV_B
5CTR_D	5CTR_D
5CTR_D	5OK6_A
3FF8_C	3FF8_C
3FF8_C	3FF8_D
4MQV_A	4MQV_A
2JH3_B	2JH3_B
3S5L_G	3S5L_G
4LVN_A	4LVN_A
4WLR_B	4WLR_B
3DXC_A	3DXC_A
1X75_A	1X75_A
1X75_A	1X75_B
8GV6_A	8GV6_A
8GV6_A	4EEF_B
8GV6_A	7L0L_E
8GV6_A	6WIZ_B
8GV6_A	8GV7_C
8GV6_A	6WJ1_C
2PMS_B	2PMS_B
6A0Z_A	6A0Z_A
6A0Z_A	4EEF_A
6A0Z_A	1QFU_A
3SYN_A	3SYN_A
1ZHH_A	1ZHH_A
1QXO_A	1QXO_A
3GQH_A	3GQH_A
1WLG_A	1WLG_A
4FAO_F	4FAO_F
4FAO_F	4FAO_E
4FAO_F	5NGV_A
4FAO_F	5NH3_A
4FAO_F	1LX5_B
1GO4_C	1GO4_C
1GO4_C	2VFX_C
1GO4_C	1GO4_A
1GO4_C	1GO4_B
2W8X_A	2W8X_A
1LFD_A	1LFD_A
5F5S_A	5F5S_A
5HDQ_A	5HDQ_A
7C88_C	7C88_C
1SYQ_B	1SYQ_B
1SYQ_B	1SYQ_A
1SYQ_B	1ZVZ_A
4FQJ_A	4FQJ_A
2ZCA_B	2ZCA_B
5IQJ_C	5IQJ_C
3LGB_B	3LGB_B
1XWD_A	1XWD_A
1IX9_A	1IX9_A
7A66_B	7A66_B
2VZC_A	2VZC_A
3BPJ_D	3BPJ_D
1RYL_A	1RYL_A
4NIQ_B	4NIQ_B
4ETP_A	4ETP_A
4JO6_B	4JO6_B
4JO6_B	4JO6_D
4JO6_B	4JO6_A
4JO6_B	4JO6_C
2AJ7_A	2AJ7_A
5BQE_C	5BQE_C
5BQE_C	1IJX_C
6J9L_E	6J9L_E
2Z8W_A	2Z8W_A
4JQU_B	4JQU_B
1JXV_C	1JXV_C
1JXV_C	1NDL_A
2DB7_A	2DB7_A
6P5X_B	6P5X_B
3F4Y_A	3F4Y_A
3F4Y_A	3F4Y_B
3F4Y_A	3F4Y_C
6C48_F	6C48_F
3FHC_A	3FHC_A
2W8B_A	2W8B_A
2ZFZ_D	2ZFZ_D
5CX3_D	5CX3_D
5CX3_D	5CX3_C
1PK1_A	1PK1_A
4OJ6_C	4OJ6_C
1EWY_A	1EWY_A
2V1D_A	2V1D_A
2WX0_A	2WX0_A
5IFF_A	5IFF_A
7SHY_A	7SHY_A
7SHY_A	6FGO_A
7SHY_A	8F8X_B
7SHY_A	6FGO_C
7SHY_A	5XMH_A
7SHY_A	2QEJ_B
7SHY_A	2QEJ_A
2JIX_A	2JIX_A
2JIX_A	6UUH_F
2JIX_A	3HAE_F
2JIX_A	2XWT_B
2JIX_A	5OTJ_A
2JIX_A	2BDN_A
2JIX_A	2IFF_Y
2JIX_A	1FSK_B
2JIX_A	5TIH_L
2JIX_A	1NCA_L
4G6V_A	4G6V_A
4QLP_B	4QLP_B
4EOZ_D	4EOZ_D
4EOZ_D	4EOZ_B
2Q0O_C	2Q0O_C
2Q0O_C	2Q0O_D
5NL1_A	5NL1_A
5NL1_A	5NL1_B
3HAE_B	3HAE_B
3HAE_B	1DE4_E
3HAE_B	1HSA_B
3HAE_B	3H7B_B
3HAE_B	2AXG_B
3HAE_B	1AKJ_B
3HAE_B	2AXF_B
3HAE_B	2X89_G
3HAE_B	3KXF_B
3HAE_B	1DE4_B
3HAE_B	2BVO_B
5X1U_B	5X1U_B
1UPT_D	1UPT_D
6OY4_A	6OY4_A
4ZGY_A	4ZGY_A
6GHO_A	6GHO_A
4QCI_C	4QCI_C
1PVH_A	1PVH_A
5MUX_B	5MUX_B
1U6R_B	1U6R_B
3VEP_E	3VEP_E
3DGP_B	3DGP_B
6F3Z_A	6F3Z_A
1M10_B	1M10_B
1ICF_C	1ICF_C
3QQ8_A	3QQ8_A
3VEP_G	3VEP_G
5YRV_K	5YRV_K
3ONW_D	3ONW_D
3BH6_A	3BH6_A
3BH6_A	4DCN_D
3BH6_A	4DCN_B
3BH6_A	4V0O_A
1LZW_A	1LZW_A
3TZ1_B	3TZ1_B
3DPG_B	3DPG_B
1A2P_C	1A2P_C
1A2P_C	1B2S_A
1A2P_C	1BGS_A
4KHT_H	4KHT_H
1B2S_F	1B2S_F
1B2S_F	1BGS_B
1B2S_F	1B2S_E
1B2S_F	1A19_B
1B2S_F	1AY7_B
6Q9C_A	6Q9C_A
1MQ8_A	1MQ8_A
7MMN_J	7MMN_J
3C05_A	3C05_A
6A6I_A	6A6I_A
4JO6_Z	4JO6_Z
4JO6_Z	4JO6_Y
1E96_B	1E96_B
3LYY_A	3LYY_A
3RT0_D	3RT0_D
2Z6R_A	2Z6R_A
1U07_A	1U07_A
5B78_A	5B78_A
3WN7_B	3WN7_B
5IZ3_B	5IZ3_B
5EJC_E	5EJC_E
5EJC_E	5EJC_C
6DNQ_A	6DNQ_A
2PTT_A	2PTT_A
3MMH_B	3MMH_B
4BWQ_B	4BWQ_B
1AAP_B	1AAP_B
1AAP_B	1CA0_D
1AAP_B	1TAW_B
1AAP_B	1BRC_I
1AAP_B	1AAP_A
2IY0_C	2IY0_C
2IY0_C	2GRN_B
2WYA_A	2WYA_A
3LPE_B	3LPE_B
3MJ9_A	3MJ9_A
4ZYA_A	4ZYA_A
3DGC_S	3DGC_S
6B12_A	6B12_A
2P58_A	2P58_A
3EJH_E	3EJH_E
3K1R_A	3K1R_A
4BQD_B	4BQD_B
4U2X_D	4U2X_D
2G9H_D	2G9H_D
4YEB_A	4YEB_A
5DOB_A	5DOB_A
2Y4X_B	2Y4X_B
4J2L_A	4J2L_A
4LZX_B	4LZX_B
2F3Y_B	2F3Y_B
2F3Y_B	2F3Z_B
4BRU_B	4BRU_B
3TVJ_I	3TVJ_I
2PFX_B	2PFX_B
7M3N_A	7M3N_A
1XSZ_A	1XSZ_A
7L7R_G	7L7R_G
2WUS_A	2WUS_A
2PCB_B	2PCB_B
2PCB_B	1WEJ_F
3D5O_F	3D5O_F
3D5O_F	7SEG_C
3D5O_F	5ML9_A
6IVZ_H	6IVZ_H
6IVZ_H	6H3T_A
6IVZ_H	1OP9_A
6IVZ_H	4I0C_B
6IVZ_H	5E7F_C
6IVZ_H	5E7F_A
6IVZ_H	5E7F_B
6IVZ_H	1KXT_B
6IVZ_H	5OMN_C
6IVZ_H	5M2M_D
6IVZ_H	5M2M_E
6IVZ_H	5M2M_F
6IVZ_H	5IP4_A
6IVZ_H	4EIZ_D
6IVZ_H	2P4A_B
6IVZ_H	4HEP_G
6IVZ_H	3OGO_H
6IVZ_H	5O0W_G
6IVZ_H	5O0W_E
6IVZ_H	5O0W_F
6IVZ_H	5O0W_H
6IVZ_H	5J57_B
6IVZ_H	6H71_C
6IVZ_H	6H71_D
6IVZ_H	6CWG_B
6IVZ_H	5YOY_H
6IVZ_H	2VYR_J
6IVZ_H	2VYR_E
6IVZ_H	5YOY_G
6IVZ_H	5YOY_I
6IVZ_H	2VYR_F
6IVZ_H	2VYR_K
6IVZ_H	2VYR_L
6IVZ_H	4UU9_A
6IVZ_H	2VYR_I
6IVZ_H	2YBR_A
6IVZ_H	5N88_A
6IVZ_H	5DMJ_B
6IVZ_H	3P9W_B
6IVZ_H	2VYR_G
6IVZ_H	2VYR_H
6IVZ_H	4LGP_B
6IVZ_H	2AEQ_H
6IVZ_H	5L21_B
6IVZ_H	5NH3_I
6IVZ_H	4M8Q_A
4DTG_K	4DTG_K
4DTG_K	5NMV_K
4DTG_K	4BQD_A
4CNI_C	4CNI_C
5BQE_B	5BQE_B
5BQE_B	5BQE_A
3OI8_A	3OI8_A
1K5D_C	1K5D_C
1JNR_C	1JNR_C
4LLO_A	4LLO_A
4RP5_A	4RP5_A
7AQX_A	7AQX_A
7AQX_A	7AR0_A
7AQX_A	7AQY_A
4MRT_C	4MRT_C
1EER_C	1EER_C
1EER_C	1EER_B
1EER_C	2JIX_B
2YVJ_B	2YVJ_B
4FQ0_A	4FQ0_A
2QXV_A	2QXV_A
1LWD_B	1LWD_B
4YC7_B	4YC7_B
2PSM_A	2PSM_A
1L2W_D	1L2W_D
1L2W_D	1L2W_I
5H6X_A	5H6X_A
1JYO_C	1JYO_C
3GJ8_B	3GJ8_B
3B4Q_B	3B4Q_B
5OYL_D	5OYL_D
1M10_A	1M10_A
1M10_A	1UEX_C
2PSP_B	2PSP_B
5L0S_A	5L0S_A
3NRL_B	3NRL_B
3RXY_A	3RXY_A
1I51_A	1I51_A
1I51_A	1I51_C
6AS3_A	6AS3_A
2Y20_A	2Y20_A
5EXE_C	5EXE_C
3OFG_B	3OFG_B
4FHR_A	4FHR_A
1KAC_A	1KAC_A
3PKZ_A	3PKZ_A
4JGI_A	4JGI_A
5JYL_C	5JYL_C
5JYL_C	3FF8_B
5JYL_C	3FF8_A
5JYL_C	2OMY_B
3IPF_A	3IPF_A
2E6X_A	2E6X_A
3ZWH_A	3ZWH_A
3ZWH_A	3ZWH_B
6C48_C	6C48_C
1PP0_C	1PP0_C
4FZV_A	4FZV_A
2BMO_B	2BMO_B
4GEQ_B	4GEQ_B
2JBY_B	2JBY_B
1XHK_B	1XHK_B
4N7V_C	4N7V_C
5EN2_C	5EN2_C
4HFQ_A	4HFQ_A
1KPS_A	1KPS_A
5H1N_A	5H1N_A
7Q0I_C	7Q0I_C
4X33_B	4X33_B
1GUA_B	1GUA_B
3PES_A	3PES_A
5BNH_A	5BNH_A
6JCS_R	6JCS_R
5WB7_D	5WB7_D
5WB7_D	5WB7_E
7Z2M_K	7Z2M_K
7Z2M_K	8B7W_C
4M5F_A	4M5F_A
1X75_C	1X75_C
1X75_C	3HPW_A
1X75_C	1X75_D
1X75_C	3HPW_B
4IU3_B	4IU3_B
1L2W_B	1L2W_B
1L2W_B	1L2W_A
4FCH_B	4FCH_B
3NKE_B	3NKE_B
5SXP_B	5SXP_B
5SXP_B	5SXP_A
5SXP_B	1GCQ_C
5SXP_B	4CC4_B
4C99_B	4C99_B
4C99_B	4C99_D
5OL4_A	5OL4_A
4PJ2_A	4PJ2_A
1WX1_B	1WX1_B
5AAM_J	5AAM_J
7TYV_C	7TYV_C
3RU8_X	3RU8_X
1WPB_G	1WPB_G
3OXP_A	3OXP_A
5F1B_C	5F1B_C
5F1B_C	5KWY_A
5JQ6_A	5JQ6_A
3GHD_A	3GHD_A
3UL4_A	3UL4_A
1WRD_A	1WRD_A
